TEAM NAMES,Series Number,Filename,Name,Description,Gender,attributes,UUID,Hash
TEAM TAPE,233,vamp-karishika,vamp karishika,Queen of the darkness.,Female,hair: brown; eyes: black; teeth: white; clothing: gele; accessories: none; expression: shocked; strength: tough; weakness: bossy,c4ee8a54-0874-4a7f-8344-dea8ba41f5dc,1914540b09059e8b32e82ce451eb6d1a8e14a9d2e91178279cadb2a15ad02849
TEAM TAPE,234,genz-monique,genz monique,A sassy lady with her own vibe.,Female,hair: pinkish-brown; eyes: black; teeth: none; clothing: ankara; accessories: none; expression: despiteful; strength: none; weakness: none,b5328f13-b918-4e76-8d4c-8b4aec5eb5fe,85e0d5f075a7348ca4fe2ec82f49f53c5c6d520b2c737ca24f7720aa1f858b85
TEAM TAPE,235,femi-boltz,femi boltz,A driver hustling his way through life.,Male,hair: black; eyes: blue; teeth: none; clothing: ankara; accessories: none; expression: proud; strength: smart; weakness: none;,03e8d36d-5bdc-4da4-8f64-c1738eb9d1db,6b9dc8d9cc018c3f9f687ec235350e1c442a82f267a02d860962628b5f16698e
TEAM TAPE,236,agba-tech,agba tech,A tech bro that loves to party but has bad communication skill.,Male,hair: black; eyes: blue; teeth: none; clothing: ankara; accessories: none; expression: proud; strength: smart; weakness: none,403f28a0-6aa7-4f80-997f-b0982c169baa,fce4acacbaaa1a60093256ffbf4b17f820c4af6d538d4a58d2db3d1fa08fdd45
TEAM TAPE,237,brian-richkid,brian richkid,A trust fund baby that does not know how to manage money.,Male,hair: black; eyes: blue; teeth: none ; clothing: ankara; accessories: none; expression: proud ; strength: smart; weakness: none,9d945d79-dd2d-4755-b9c7-bff837be8557,2460e3fef9ef5a572acb9e0183381c1f6d8d05be3384ae66d620af504087026e
TEAM TAPE,238,nandi-zulu,nandi zulu,A fierce African Queen.,Female,hair: pumpkin; eyes: brown; teeth: none; clothing: animal skin; accessories: none; expression: energetic; strength: smart; weakness: none,09702bc0-d10c-48d3-a1e9-2aaa4e9f3f39,4667c7ae9ce8b16a9e203bf6b854dbb256842ff0a1144d20ae6c56dafec820bb
TEAM TAPE,239,ade-demon,ade demon,A Lekki playboy that makes money from crypto.,Male,hair: none; eyes: blue; teeth: none; clothing: ankara; accessories: none; expression: proud; strength: smart; weakness: none,0be2d50b-3e57-4e39-a199-b211d2be860c,8c9a1b04abdf0161907184a4eb83d100d3fc8cb7fc4c1794c2471ebe9bb1ac09
TEAM TAPE,240,karim-rapper,karim rapper,A young and proud Lagos rapper.,Male,hair: black; eyes: blue; teeth: none; clothing: ankara; accessories: none; expression: proud; strength: smart; weakness: none,169b58f8-b84a-4ab3-a4b6-d1c5b36aa1d3,cf11b0c40852c555b8eebecced1c0185b99bc0b765dfd9f136b093f5310ac271
TEAM AXLE,241,bobo-alinco,bobo alinco,Alinco always in the mood for play.,Male,hair:orange; eyes:black; teeth:rabbit front teeth; clothing:white polo and blue pinafore; accessories:none; expression:unamused; strength:good listener; weakness:mostly unserious and plays roughly a lot;,17e90692-26ec-4ac5-8613-d87d00278d37,0cd4d8e909557e26682b4ba6bfb01540bc20b78f73b7c47aa703273d6f48622a
TEAM AXLE,242,chi-lastborn,chi lastborn,"Baby of the house, the lastborn of an average Nigerian family",Female,hair:black; eyes:blue bold eyes; teeth:none; clothing:animal print gown; accessories:none; expression:teary; strength:truthful; weakness:cannot keep a secret;,187b9001-81a7-421b-aeea-ba64f930f6c3,17351ffe8e915ebe721343427665498aee150a9f7f03d8f3ef42aa01b18f32bb
TEAM AXLE,243,uju-robo-robo,uju robo robo,An aso-oke business woman at balogun market,Female,hair:black; eyes:black and grey; teeth:missing two front tooth; clothing:grey and mixed color patterned ankara; accessories:ankara beret; expression:astonished; strength:business acumen; weakness:hot tempered;,8b98de66-9a2b-4229-b0d9-297b2906f548,fd277b488b6a7d854b1b0144ce03f0373a586037624406ceee9cd005757f2923
TEAM AXLE,244,yetunde-anifowose,yetunde anifowose,Old money lady who was in UK before UK was UK.,Female,hair:brown; eyes:brown; teeth:none; clothing:blue ankara; accessories:tobacco pipe; expression:serious; strength:wealthy; weakness:condescending;,5646daa8-2619-46a5-ac93-9a49f862729a,0f2085a5cc9cc7be6186c0f9522df839b2c5b73cce4611a0b405b53f989348e8
TEAM AXLE,245,dumebi-jjc,dumebi jjc,Innocent 100 level girl wey never spoil,Female,hair:orange hair in two side buns; eyes:black; teeth:none; clothing:ankara blouse; accessories:none; expression:innocent; strength:curiousity; weakness:gullible;,ed0148f9-491b-44e5-9b3b-07d3e8a48efe,85f683096e366b1f0fed1e12d71fc50e0a9c9f8f395e6bced1d2c7e885036e49
TEAM AXLE,246,ukwu-nengi,ukwu nengi,Well endowed woman who will always make heads turn,Female,hair:dark brown; eyes:black and grey; teeth:none; clothing:orange;blue; yellow and black ankara; accessories:none; expression:straight faced; strength:smart; weakness:cunny;,32a9fc99-8b86-407d-9d66-2c9aaa8200e8,0039fa552ce05577eb9101d5d01334a03c6a68575d1faabba5e5e04809a3d6c3
TEAM AXLE,247,nonso-malay,nonso malay,Nonso malay is an enterprising man who made his fortune after he travelled abroad,Male,hair:orange; eyes:squint; teeth:none and moustache; clothing:agbada; accessories:none; expression:mischevious smile; strength:action person; weakness:doesn't trust anyone;,573f741e-7dfd-4145-a532-2cbf0194c5bd,c494f2550aae4824328884440c35c25bb1f62a515bdd79c9c4cafbc4ce6069e7
TEAM AXLE,248,saro-texaco,saro texaco,An oil tycoon who dominates,Male,hair:none; eyes:black; teeth:white; clothing:agbada; accessories:cap; expression:smiling; strength:negotiations; weakness:stingy;,ba8a51d0-24d6-43fe-bf56-12eb50f6fc4a,a0782a667cdfe0c5ddfb8cf03b9442dde9c510365a5ccad7b3dfd6dab91ddeda
TEAM AXLE,249,akpos-agbero,akpos agbero,A Warri boy always in the mood for violence,Male,hair:none; eyes:black; teeth:rabbit front teeth; clothing:brown polo and blue pinafore; accessories:cap; expression:angry; strength:physically fit; weakness:short-tempered;,70875603-9e90-467f-9d44-af15f71b70e9,62db7e9065856dbf2c50bab5f842b2717783d18368789d9e5a8b46211dd42793
TEAM AXLE,250,kasali-danfo,kasali danfo,A danfo driver popular for his positive outlook of life,Male,hair:none; eyes:black; teeth:missing two front teeth; clothing:green polo and blue pinafore; accessories:chewing stick and bandana; expression:hopeful; strength:optimistic; weakness:over promises a lot;,afaa2a41-1bc0-47bf-acef-d9638d6c5369,8a34374684a846bef2b480402a06ef10c3ec3e62d2450566afb049603b5e133d
TEAM AXLE,251,osaz-benz,osaz benz,Osaz benz is an Edo born car dealer who buys only Mercedes Benz cars for his clients,Male,hair:red; eyes:black; teeth:gold tooth; clothing:white polo and blue pinafore; accessories:none; expression:unamused; strength:technology savy; weakness:reckless;,a11e8485-d8dd-4970-b0d3-cde7ab9f53e3,e1634c7f1b770fcb7ade79605c0137151baadbf0907e309e08cbc63b651af37e
TEAM AXLE,252,kareem-kasanova,kareem kasanova,Abuja big boy who knows he can get any lady he wants,Male,hair:none; eyes:black; teeth:none; clothing:agbada; accessories:bubble gum and cap; expression:charming; strength:chivalry; weakness:unfaithful;,9b765dd9-5d2f-4050-9583-4200e4b2d5d4,eec4681c8c02324005a9ff15875ce47994035610616d774dca573b6b25a6c3e2
TEAM AXLE,253,mayor-of-uyo,mayor of uyo,Essien is a top Lagos businessman who hails from Uyo,Male,hair:none; eyes:cyan and left side eyed; teeth:none; clothing:chieftancy; accessories:candy bar; expression:; strength:; weakness:loves women a lot;,6ae4ca87-8d71-48e5-8098-fc5241a0ba36,68e85e9a5cc4fd39e6af31f104b4dc6451b017f49220fab67d363eb2ced0d74e
TEAM AXLE,254,chinedu-china,chinedu china,An Nnewi blooded spareparts importer and exporter with goods from china,Male,hair:none; eyes:cyan; teeth:none; clothing:tied wrapper; accessories:none; expression:smirking; strength:business acumen; weakness:brags a lot;,76a09cf1-b5fd-4bc0-bf61-0c0b9024b264,f5c39f66f9b6dd17db3d6509d4079a0745a6da382752d2edabb0b6425bc28aed
TEAM AXLE,255,papa-ekene,papa ekene,The oldest man of the Akwauzu clan,Male,hair:none; eyes:black; teeth:missing two teeth; clothing:ankara native top; accessories:chewing stick; expression:lighthearted; strength:always advising; weakness:talks too much;,8b8d34d0-3d41-4170-aa3f-755beae83b00,baad9106e31d7a83afe61ce2cf0d18b42b1f99efd955bd0b011d497f91d2da24
TEAM AXLE,256,ogbeni-rauf,ogbeni rauf,Minister of enjoyment for Freedom state,Male,hair:none; eyes:squint; teeth:gold tooth; clothing:agbada; accessories:cap; expression:grinning; strength:persuasive speaker; weakness:manipulative;,048f1180-33be-4a58-881e-22e7f0f96455,8548b40e7bc76443b8422b7c16cfa95c211b536ff338c4c71b3160c060645bf7
TEAM AXLE,257,koffi-banku,koffi banku,E be Charlie wey no dey use en stomach play,Male,hair:orange afro hairstyle; eyes:azure and bold; teeth:missing two front teeth; clothing:wearing ankara print with white inner; accessories:none; expression:anticipating; strength:cooks well; weakness:always hungry for food;,9699105f-607a-4c0b-81c0-373c6d35f4fe,3408023c2ec82c1750749bd8dcb2cbc5a29196e170e5effddcf533276bf96e81
TEAM AXLE,258,alhaji-bello,alhaji bello,Rich hausa business mongul controlling half of cow production in Nigeria,Male,hair:none; eyes:squinting; teeth:missing a front tooth; clothing:ankara agbada; accessories:cap; expression:smiling; strength:wealthy; weakness:dishonest;,1f0839dd-b4c9-4adb-9328-a2b4ceff999b,5f042587719804b4d05eba21790d5243960ab79a7e2478bc76af3dad3d638e56
TEAM AXLE,259,toju-mafejopami,toju mafejopami,Toju is a street hustler wey no like stress,Male,hair:none; eyes:closed; teeth:white with one gold tooth; clothing:yellow shirt with a blue jean pinafore; accessories:cap; expression:sleeping; strength:street smart; weakness:nonchalance;,3c733806-3fd3-4c49-afd1-97f6a0802485,5268e19381186b03a21b65a8117c247fa3a3a730440072c5d55f305a5cca1d3d
TEAM AXLE,260,femi-maserati,femi maserati,"Rich kid who resides in lekki, known by everybody because he drives a Maserati",Male,hair:none; eyes:black and side-eyed; teeth:white; clothing:green polo and blue pinafore; accessories:bandana; expression:confident; strength:relatable and easily makes friends; weakness:shouts a lot,dc5bb7ae-6280-4038-a0cc-6f7ba98bc5cf,22a4313252db63802216b3f5ba351db38bd89b30396ae3219ab1ba2f631d0a58
TEAM POWERDRILL,261,paul-the-comedian,paul the comedian,Paul trying hard to make everyone laugh so hard and fall off the chair,Male,hair:black; eyes: glasses; teeth: none; clothing: black and yellow v neck; expression: cool; strength: trustworthiness; weakness: slow,f8112915-64ca-41e5-9ca4-5b60c47d7a01,72efa65f3d4dd479f437c1766d93bafbeaf36574d390a8b8fb32003fbf021f36
TEAM POWERDRILL,262,amina-lagos-housewife,amina lagos housewife,Amina is always showing the rich housewife vibes,Female,hair:red; eyes: blue; teeth: none; clothing: blue and yellow ankara; expression: straight face; strength: fashionista; weakness: exorbitant,5612f542-d85e-4a2c-8661-20553dfd07bf,ef35298608b16b654de1b472ad9f67b0612b8a8c4ff0e71c924afb77ba85d6dc
TEAM POWERDRILL,263,kiekie-the-asoebibella,kiekie the asoebibella,Kiekie is classfied as the life of the party,Female,hair:purple; eyes: grey; teeth: none; clothing: blue and yellow ankara; expression: smile; strength: helpful ,097014d5-0ef3-46f5-9a9b-5c01f70114b3,e9fb5a4604817834a43928fece80cffd0d5c7a6a1a0b7159ab5960b9b5c8a88b
TEAM POWERDRILL,264,kunle-the-hunter,kunle the hunter,Kunle goes for the best and hits all his targets at bull's eye,Male,hair:black; eyes: blue; teeth: none; clothing: one handed yellow ankara; expression: smile; strength: fast; weakness: cannot speak english,b0310fc2-4bed-48e5-abfc-566c964786d7,72d79febb3e5351be62259830deb50d4cbee740709f1108450b19a52c881cee7
TEAM POWERDRILL,265,amara-the-hairstylist,amara the hairstylist,Amara is truly your one stop shop for all your hair & beauty needs.,Female,hair:purple; eyes: grey; teeth: none; clothing: multicolour ankara; expression: none; strength: multitasker; weakness: unfriendly,412345b9-7e04-4102-af7c-5458721ac64d,5e925883acd0ae2e7d38998750a5ff82145bccdc64732e087d046d8651ca3939
TEAM POWERDRILL,266,mary-nail-technician,mary nail technician,Mary makes magic with her press-on nails,Female,hair:red; eyes: grey; teeth: none; clothing: multicolour ankara; expression: none; strength: hustler; weakness: uncoordinated,17ea9c3b-c90f-4023-84d6-d563c098b030,ae5be1a9a66037007f55fd7fbde0b521a3afb82193916f888359cfd234accd64
TEAM POWERDRILL,267,odogwu-oil-contractor,odogwu oil contractor,"From Malaysia to Kaduna, Odogwu's oil is known.",Male,hair:black; eyes: black with glasses; teeth: none; clothing: brown and gold guniea; expression: none; strength: hustler; weakness: taking criticism ,b503bbfb-f972-4d4a-9352-e9dfe6671d36,6c9fdde0066ba4d366a2f0c5a6fae1c7bc651be86314dade20bbb5745300e5df
TEAM POWERDRILL,268,simisola-the-kenteprincess,simisola the kenteprincess,Simisola rocks kente even in swim outfits,Female,hair:brown; eyes: blue; teeth: none; clothing: multicolour yellow kente; expression: smiling; strength: patience; weakness: self-criticism,45843017-b421-4413-8e35-7a6ef073f2b9,6b99fb9bb939a575650d8f7f4da876ba1ee2132593f73ef6c984c139207bbe29
TEAM POWERDRILL,269,mariam-beauty-queen,mariam beauty queen,Beauty is a fairy tale where Mariam appears.,Female,hair:orange; eyes: grey; teeth: none; clothing: multicolour yellow kente; expression: straight face; strength: disciplined; weakness: inability to delegate,b7d96d97-84c2-485f-b60e-e4e86c4d3b34,2a5e9b2d3686f8d5538aa3dfb20206d1ec1b9eaf1875151905ded8c5f8939e61
TEAM POWERDRILL,270,obinna-the-musician,obinna the musician,Obinna might never be an a-list artist,Male,hair:black; eyes: black with glasses; teeth: none; clothing: red v-neck ankara; expression: none; strength: delegation; weakness: lack of experience,afdb0299-327c-46b2-9262-faf90f0fcd12,1bf06448dc498da374bc14df155163b1ebaf619be6857bd08ed2371d07020856
TEAM POWERDRILL,271,sandra-the-shybaby,sandra the shybaby,Sandra is too shy at parties,Female,hair:orange; eyes: blue; teeth: none; clothing: yellow off shoulder; expression: none; strength: friendly; weakness: shyness,bfed40a8-74f7-4ada-ae18-975130247efa,3d58938eab4c81078a7d6aa990d6fd3126c791b3fafc69d8bd10bd5879796756
TEAM POWERDRILL,272,chiamaka-the-dancer,chiamaka the dancer,Chiamaka dances so well and earned the Guinness world record.,Female,hair:black; eyes: grey; teeth: none; clothing: yellow off shoulder; expression: none; strength: creativity; weakness: lack of confidence,43c49497-8d7b-42ef-bb29-769f6c3b0ada,d0a2a9fbdb84966dc6bb00b89909bd1beda0e8fcb6b31d62157fe5a250ee0a53
TEAM POWERDRILL,273,mensah-fashion-icon,mensah fashion icon,Mensah outfits are always giving us Christopher Hemsworth vibes.,Male,hair:black; eyes: black with glasses; teeth: none; clothing: gold with kente; expression: none; strength: public speaking; weakness: lack of experience,87ada09b-38ac-475c-8d46-18680c2dc795,9510305dca6ecea71e351c3b210e344edea0c4b9b11a3ffc99a0f58e2cf356e0
TEAM POWERDRILL,274,lucy-the-fumigator,lucy the fumigator,Lucy is nicknamed the pest hilter,Female,hair:red; eyes: blue; teeth: none; clothing: multicolour ankara; expression: none; strength: determination; weakness: self-criticism,c7269d44-aab3-41e7-a54f-18a14f575a6b,2c7533160c3b50064903521c5adf88afddf0a751315384949df2df6610aa4855
TEAM POWERDRILL,275,nneka-wedding-planner,nneka wedding planner,Nneka plans the best weddings with great details.,Female,hair:brown braids; eyes: grey; teeth: none; clothing: multicolour ankara; expression: none; strength: hard worker; weakness:analytical skills,31ac6b7a-e378-4dc3-999d-b9e8d8473f99,272d5031c61e70321efd5a49e5069c528452be19be6ef7c46d7969719b8b52f7
TEAM POWERDRILL,276,shakira-the-gangster,shakira the gangster,Shakira is the most feared criminal.,Female,hair:brown braids; eyes: grey; teeth: none; clothing: gold and brown; expression: none; strength: intentional; weakness: rash in decisin making,dbdc1351-aa07-46e2-935f-2db071b1b23d,3f7cb872c3c735416dc7891020b313375d28d9d670981887558ab020190c2579
TEAM POWERDRILL,277,lola-afropopping-princess,lola afropopping princess,Lola licks lollipops like an afropop queen,Female,hair:brown afro; eyes: closed; teeth: none; clothing: black ankara; expression: none; strength: great communicator; weakness:writing,2f5cadae-e423-4478-8220-37b3ac144169,cf1ef3ed7f0b96afcf8ba88626130b29c36da17f3af71cebe4539c6947e99015
TEAM POWERDRILL,278,sharon-walking-dead,sharon walking dead,When tired Sharon walks like the dead,Female,hair:dark brown; eyes: closed; teeth: open teeth; clothing: blue ankara; expression: loud; strength: people skills; weakness:empathy,1fc37341-7dd1-480c-a01b-a63bee0a2230,4d2cbbc3041b8faa0438b07e9b865fbd83ff96c0fcbc3219945bb11179b82bc8
TEAM POWERDRILL,279,olivia-great-teacher,olivia great teacher,Students enjoys Olivia's classes,Female,hair:dark brown; eyes: closed; teeth: none; clothing: multicolour ankara; expression: none; strength: empathy; weakness: computer literacy ,cfc4419e-bd46-40f6-9654-632ac1138ff1,7055daa4a84575b77c82fa772faadab6acec03db18b523d2cbc3c289ab513048
TEAM POWERDRILL,280,nicole-sleep-warrior,nicole sleep warrior,"Nicole holds the sleep award in our community, she wouldn't wake up at the sound of a detonated nuclear bomb.",Female,hair:black; eyes: closed; teeth: none; clothing: multicolour ankara with red base; expression: none; strength: leadership; weakness: initiative ,710ae821-4603-4124-bd60-a33b515b3b8d,76a7e061447f7dd5abc2c81c37d0ac98463819158fcd534d911632529f2d5edb
TEAM HYDRAULICS,281,busola-the-shakara,busola the shakara,She is a fashion icon that loves luxurious items.,Female,hair: brown eyes: shades teeth: closed clothing: yellow and blue ankara accessories: shades expression: passive strength: confident weakness: over-spending,ec4a855a-5ceb-4f1b-bbd7-a995aa45e875,0df3aa1d3b45029cc95a1167b998565b04ec47835793921601ce0d7f28fabe3d
TEAM HYDRAULICS,282,bella-the-artist,bella the artist,A lady that host a fashion week show,Female,hair: blond eyes: shades teeth: closed clothing: black and yellow ankara accessories: shades expression: straight-face strength: creativity weakness: perfectionist,48772412-dacb-4984-9e82-8d24fe101265,bc8710a3b9e6df8c3d38ce7160246934872f806b7e4436e090d5e5e74954731f
TEAM HYDRAULICS,283,queen-the-extrovert,queen the extrovert,A woman who enjoys being high all the time,Female,hair: brown eyes: shades teeth: closed clothing: multi-colored ankara accessories: shades; smoking pipe expression: sassy strength: self-assured weakness: conceited,1712532a-20d9-4ccb-8582-bffd76c9fb67,7a7156e2b65ebd9c1f6c35481a7cd26e94d0f6807d62897fe17868f24353ed35
TEAM HYDRAULICS,284,mary-toxic-lady,mary toxic lady,A lady who's toxic around people,Female,hair: two buns eyes: shades teeth: white clothing: animal prints accessories: shades expression: angry strength: bully weakness: insecurity,bc31af8d-c45d-4797-adfc-596fb22e4e3a,3faef29f50b6cb3facb46092718d6201fcedae0b4b736392f7f12446136f56b4
TEAM HYDRAULICS,285,elizabeth-the-richkid,elizabeth the richkid,A university undergraduate from a rich background,Male,hair: blond eyes: shades teeth: closed clothing: blacktop accessories: shades expression: straight-face strength: wealth weakness: lack of real friends,21fad782-1b6f-4c2d-b157-9fdb9355c876,15fd8417533a376a3cb54a4d2277d1d54292b2cb4baced74b5161fa0319dc1f3
TEAM HYDRAULICS,286,larry-the-westerner,larry the westerner,A Yoruba Man who smokes his pipe in peace,Male,hair: covered eyes: white teeth: closed clothing: purple and yellow agbada accessories: cap; smoking pipe expression: passive strength: likes to be in control weakness: lazy,d4984fa6-dabf-409f-839f-76742ec71500,9136bb66e5881bb274d34465f0358d13434e15ee704acb76c25c14b15c42bdc3
TEAM HYDRAULICS,287,danjuma-the-shocked,danjuma the shocked,A pensioneer who got told his bank is on distress,Male,hair: covered eyes: white teeth: white clothing: wrapper across one shoulder accessories: cap expression: shocked strength: hard-worker weakness: shyness,0187ca7f-f3b1-42ae-9e17-c46d58617608,74e83623cf1acda69ffa3094a635742711d9d9c4a7741b66e930d49d0c452899
TEAM HYDRAULICS,288,yomi-the-fashionista,yomi the fashionista,Winner of the Lagos GT Bank fashion week.,Male,hair: covered eyes: white teeth: white clothing: wrapper across one shoulder accessories: cap expression: shocked strength: hard-worker weakness: lack of wealth,16d256ba-dc4e-4559-ae41-59779f351ad3,fe086e165ea781ee54c4db684580f6a17a078ce79206f1c63a3409803f55a6de
TEAM HYDRAULICS,289,ibu-the-importer,ibu the importer,A rich igbo trader who imports goods in onitsha market,Male,hair: covered eyes: light blue teeth: white and a gold tooth clothing: isi-agu accessories: cap expression: straight-face strength: wealth weakness: irrational,d3edc876-3f2f-4699-a376-0787bb06c5d5,4c8354a380ba0c917fe7c8273e09316a9c33b4e2a032206d025281ca3bd08ac1
TEAM HYDRAULICS,290,massa-the-ghanian,massa the ghanian,A rich Ghanian trader.,Male,hair: covered eyes: closed teeth: white clothing: akan accessories: cap expression: happy strength: wealth weakness: irrational,9a9a5fbd-7a3c-469c-95f2-50303c2e9fc8,650bd7abbf3af8e939ec438a1b031e54769add6ccdda17ae91d106ddeaa5348d
TEAM HYDRAULICS,291,james-the-musician,james the musician,A yoruba juju artist,Male,hair: brown eyes: closed teeth: white clothing: akan accessories: none expression: happy strength: good voice weakness: womanizer,0d4ad447-3836-47cd-8387-066b200cda01,a5f85f65a7bc31a4ddc3a31e0065dc179774c1b32babe252dbd4ed7c7474482c
TEAM HYDRAULICS,292,gbenga-titled-man,gbenga titled man,A yoruba chief who is also a car dealer,Male,hair: covered eyes: light blue teeth: white with a gold tooth clothing: akan accessories: none expression: emotional strength: friendly weakness: deceitful,dc6c1a39-ec78-44ca-8296-68c6de7b5de4,65107d59fe074788fc304615f9442ceed16aca78ada97fcd4870290a50479dc3
TEAM HYDRAULICS,293,abaga-the-rapper,abaga the rapper,A flashy millionaire and a music rapper,Male,hair: covered eyes: closed teeth: white clothing: dongri and yellow t-shirt accessories: cap expression: happy strength: wealth weakness: recklessness,c428411c-5a06-4b74-bd17-e53b76f9fc6c,63b7c070bb57c669eda7ffd6236ffd04d7ce9b82bdc32bad9604daa3b80b87ad
TEAM HYDRAULICS,294,izuchukwu-the-fisherman,izuchukwu the fisherman,A fisherman who knows how to paddle well,Male,hair: covered eyes: closed teeth: white with a gap tooth clothing: green shirt accessories: cap expression: dozzy strength: great body-build weakness: drunkard,15e1caf2-06b3-45d8-9b35-f95965b64e34,d3ae11bf656d6927aca2bcaf70b0836573f9bab7b5ea8650c5afa90280e51ba3
TEAM HYDRAULICS,295,mark-the-philanthropist,mark the philanthropist,A London based philantropist.,Male,hair: brown eyes: white teeth: closed clothing: white and blue shirt accessories: none expression: irritated strength: philanthropist weakness: anger issues,b48cbd98-96c2-4ec4-9d17-2c798be5b90f,9e3cfbe4837ba49545d698216bf4493dd530f5cde7aa63faa8f1188d97a268a2
TEAM HYDRAULICS,296,desmond-the-politician,desmond the politician,A young politician who just became a minister,Male,hair: covered eyes: grey teeth: closed clothing: yellow and purple agbada accessories: ila expression: smirk strength: team player weakness: deceitful,c52d4fbb-622b-4e2b-85a9-1a1d0f3d97d6,101fe10dbf974d92fa3e69362dc3ad4bafa0de2b5bcdd9781e037e2da37304f9
TEAM HYDRAULICS,297,okoro-the-bachelor,okoro the bachelor,A local palm wine tapper with hopes and dreams,Male,hair: covered eyes: grey teeth: white and a gold tooth clothing: wrapper across one shoulder accessories: cap expression: pretense strength: motivated weakness: poor,e441439d-49a3-41eb-bf9d-3c7f98c268bf,5ce7f5c43fbaf7eb882c007c57c6161d363ff3146f8ed881373771d41a268ea4
TEAM HYDRAULICS,298,saro-the-clothemaker,saro the clothemaker,The yoruba man that stole the king's wife.,Male,hair: covered eyes: grey teeth: white clothing: red and yellow agbada accessories: cap expression: straight face strength: good-looking weakness: womanizer,7e10af4e-1252-4f96-83a8-78411e152bae,7f7660fa483137993c0463aba266896fc36ac60c770d2d910d296e6e8785b436
TEAM HYDRAULICS,299,kalu-the-ichie,kalu the ichie,A man of wealth with afluence spreading all over the east,Male,hair: covered eyes: sky-blue teeth: white clothing: orange plain and pattern shirt accessories: cap expression: happy strength: wealth weakness: pride,482ab247-73a4-4ff8-9172-732f3d0729b8,7c6f2e2010fa156977612171b010c461ef50bba7fc83f5ea391533e7da0eaac4
TEAM HYDRAULICS,300,tamuno-the-prince,tamuno the prince,An Ijaw prince who is also the heir to the throne,Male,hair: covered eyes: sky-blue teeth: closed clothing: akan  accessories: cap expression: straight-face strength: caring weakness: easily deceived,108447d1-f2d5-4816-8ebb-599286c3fabf,4139f3ab2b5398e8876314170c229c77b2f9a975dbb1a779485fde6c7c3a3302
TEAM SCALE,301,wendy-the -banker,wendy the  banker,"Wendy loves working in the bank, as she gets to meet different people.",Female,hair: dark red   eyes: blue  teeth:none  clothing: blue and yellow ankara   accessories: none  expression: shocked  strength: none   weakness: none ,587645e2-5ace-11ed-9b6a-0242ac120002,f9f98cbde31a22b25396a5ae1f108f264388c1b4f1131565129bbb978c1d32f9
TEAM SCALE,302,uduak-the -dark horse,uduak the dark horse,Uduak looks innocent and has the whole apartment bugged,Female,hair: brown   eyes: blue   teeth:none   clothing: multi-colored ankara  accessories: none  expression: witty  strength: none   weakness: none ,58764862-5ace-11ed-9b6a-0242ac120002,b1a92efeee4da34a215d2fb4250a5a081766e00b24128b452832b3b252a4d0ee
TEAM SCALE,303,timeyin-the -eccentic,timeyin the eccentic,Timeyin is as eccentric as they come with no care for others opinions,Female,hair: brown   eyes: blue   teeth:none   clothing: multi-colored ankara  accessories: smoking pipe  expression: high  strength: none   weakness: none ,58764a2e-5ace-11ed-9b6a-0242ac120002,50a75663719e21fe4dd8b0f9770a358d37763ba7d09998c9f41f4cb1cb0fb44f
TEAM SCALE,304,omawunmi-the -businesswoman,omawunmi the businesswoman,Omawunmi is a no-nonsense woman with a shop in idumota,Female,hair: pink   eyes: blue   teeth: white teeth   clothing: yellow ankara  accessories: none  expression: angry  strength: none   weakness: none ,58764b78-5ace-11ed-9b6a-0242ac120002,cc2836b49f266449b6728d6cbd4ad50cb96d7e14204f22d27fa6d7368ffd1976
TEAM SCALE,305,halima-the-housewife,halima the housewife,Halima loves to bake and cook for her children,Female,hair: brown  eyes: blue   teeth: none   clothing: ankara designed with yellow; red and green  accessories: none  expression: tired   strength: none   weakness: none ,58764d8a-5ace-11ed-9b6a-0242ac120002,6daabfd8589d8e1cb33c9bd475a89a18ee8c9906a7e21f0dbdbff9c6e89758b1
TEAM SCALE,306,muna-the -block sister,muna the block sister,Muna loves to tell everyone in the block about her younger escapades,Female,hair: black  eyes: blue   teeth: none  clothing: wolf-skin ankara  accessories: headgear  expression: shocked  strength: none   weakness: none ,58764ea2-5ace-11ed-9b6a-0242ac120002,e409c0f6cdc15c8ec5af2222bb7056c9be2558d2f55859558b890284198c73e0
TEAM SCALE,307,stella-the -gossip,stella the gossip,Nobody gossips on the block like stella when smoking.,Female,hair: red  eyes: covered eyes  teeth: none  clothing: black ankara with bright design   accessories: none  expression: calm  strength: none   weakness: none ,58764fd8-5ace-11ed-9b6a-0242ac120002,bfdce2c1144dd410da291cccbe80bc76388bd4e995047a97d1517a880e6432aa
TEAM SCALE,308,agbani-the-wannabe,agbani the wannabe,Agbani loves to shop antique ndecorations for her mansion in idi-iroko,Female,hair: purple hair  eyes: covered eyes   teeth: none   clothing: blue one-armed dress   accessories: none  expression: happy  strength: none   weakness: none ,5876542e-5ace-11ed-9b6a-0242ac120002,3dde708a275e8cb07c9c04f47478cdf495cd25e1cb518d16d6a9e7dcf30bb2eb
TEAM SCALE,309,asante-the -warrior,asante the warrior,Asante came from along line of warriors in Ghana,Female,hair: pink braids  eyes: covered eyes   teeth: none  clothing: one-armed brightly colored dress  accessories: none  expression: calm   strength: none   weakness: none ,58765578-5ace-11ed-9b6a-0242ac120002,119d0ab37cf2023651cb0967300a3b1401bad01f35a0c5a8a285d11bffc4ab05
